"type","date","ticker","close","previous_close","percentage_close","vol","av20d","percentage_vol"
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","GITS",3.05,0.0973,30.346351490236,4704806.0,705744.5,6.666443734240
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","JG",14.53,6.0121,1.416792801184,3.8676712E7,1941260.7,19.923502289002
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","AKRO",51.515,26.18,0.967723453017,1.526536E7,1591153.7,9.593894040531
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","ORKT",1.32,0.69,0.913043478260,6.2602782E7,6970034.65,8.981703125392
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","HWH",0.5,0.2877,0.737921445950,3.94106611E8,2.09497984E7,18.811952433871
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","EMCGR",0.1196,0.0755,0.584105960264,31120.0,8255.4,3.769653802359
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","HOLOW",0.22,0.14,0.571428571428,1230095.0,708853.4,1.735330605735
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","DWTX",17.4,11.4,0.526315789473,1.508668E7,7589674.55,1.987790108865
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","YIBO",3.08,2.15,0.432558139534,3.5135124E7,1766911.0,19.885055896986
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","SLS",1.41,1.01,0.396039603960,1.9697988E7,3919487.45,5.025654055863
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","BETRW",0.1121,0.0808,0.387376237623,2572.0,2566.1,1.002299208916
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","ONCO",0.656,0.48,0.366666666666,1.85043757E8,2.634922125E7,7.022741023133
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","TOIIW",0.03,0.0223,0.345291479820,161504.0,64214.4,2.515074500423
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","YYAI",0.6001,0.448,0.339508928571,2.0771548E7,1501101.5000000005,13.837537301774
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","NVD",34.27,25.63,0.337104955130,1.1367644E7,2007526.7999999996,5.662511703455
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","GDSTR",0.2,0.150294,0.330725112113,33837.0,7685.85,4.402505903706
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","ISRLW",0.09,0.07,0.285714285714,1215854.0,170606.75,7.126646513106
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","DADA",1.8,1.41,0.276595744680,3.2113422E7,2709917.85,11.850330444518
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","YHGJ",0.7512,0.595,0.262521008403,3908933.0,228376.6,17.116171271487
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","ETNB",9.0,7.13,0.262272089761,2.608738E7,2251717.9,11.585545418455
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","NVDS",28.43,22.67,0.254080282311,5831058.0,1428665.5,4.081471835079
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","LGTY",14.12,11.32,0.247349823321,2687731.0,287665.8499999999,9.343239734573
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","TVGN",1.68,1.35,0.244444444444,5.8334751E7,4632653.5,12.592081622335
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","EJH",0.739,0.603,0.225538971807,4062038.0,2221369.6,1.828618704424
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","CCGWW",0.033,0.027,0.222222222222,87339.0,43841.75,1.992142193229
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","JDZG",0.88,0.7216,0.219512195121,4693568.0,1140530.3,4.115250598778
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","EXOD",74.0,61.25,0.208163265306,214965.0,53323.4,4.031344587929
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","MLGO",1.83,1.52,0.203947368421,7.1157455E7,8628967.799999999,8.246346104107
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","EVER",20.91,17.57,0.190096755833,1637978.0,499746.1,3.277620375626
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","TREE",49.32,41.45,0.189867310012,750360.0,254364.0,2.949945747039
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","AXDX",1.39,1.17,0.188034188034,138012.0,71336.20000000004,1.934669915134
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","WALDW",0.16,0.135,0.185185185185,18082.0,5746.2,3.146775260171
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","ICAD",2.85,2.42,0.177685950413,2688767.0,379556.75,7.083965704733
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","AVS",20.12,17.125,0.174890510948,242122.0,79678.55,3.038735017140
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","FMSTW",0.35,0.3,0.166666666666,24042.0,3111.25,7.727440739252
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","GMM",4.2111,3.61,0.166509695290,567153.0,159843.89999999938,3.548167931338
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","NVDD",7.04,6.04,0.165562913907,1.7300726E7,9598600.55,1.802421708235
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","TVGNW",0.0899,0.07745,0.160748870238,1032138.0,149942.4,6.883563288302
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","DTSTW",0.591126,0.51,0.159070588235,4079.0,2555.85,1.595946553983
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","NB",1.85,1.6,0.15625,518234.0,175970.35,2.945007497001
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","DIPS",13.96,12.12,0.151815181518,298539.0,66141.0,4.513675329976
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","PNST",0.436,0.38,0.147368421052,193375.0,99358.65,1.946232159957
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","TKNO",9.18,8.04,0.141791044776,575421.0,308225.6,1.866882569131
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","NCEW",2.19,1.92,0.140625000000,116606.0,78650.45,1.482585287178
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","PTIX",0.5072,0.445,0.139775280898,1684641.0,251296.95,6.703786098478
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","TDTH",2.4273,2.13,0.139577464788,375797.0,101136.35,3.715746118977
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","DOMH",2.0,1.76,0.136363636363,645229.0,123226.30000000077,5.236130598743
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","LNSR",10.7,9.42,0.135881104033,348040.0,74907.8,4.646245117330
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","TSMZ",21.65,19.08,0.134696016771,31515.0,25317.95,1.244769027508
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","ALLR",1.54,1.36,0.132352941176,1.2500707E7,3704196.9,3.374741499297
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","TCTM",0.3678,0.3259,0.128567045105,7.0897583E7,4320763.4,16.408577937870
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","DHC",2.46,2.18,0.128440366972,2949001.0,1045955.9999999956,2.819431218904
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","NVNIW",0.2179,0.1931,0.128430864836,261099.0,155332.45,1.680904408576
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","BACK",0.829,0.7349,0.128044631922,4729676.0,362503.75,13.047247097443
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","CLIK",1.24,1.1,0.127272727272,73461.0,51173.95,1.435515530851
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","TC",1.0,0.89,0.123595505617,2.8160599E7,1551407.2,18.151649031924
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","COUR",9.69,8.65,0.120231213872,3722383.0,1417539.65,2.625946300690
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","CMBM",1.31,1.17,0.119658119658,495332.0,422224.2,1.173149241564
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","EUDA",3.69,3.33,0.108108108108,113108.0,105774.25,1.069333982514
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","INLX",13.7101,12.375,0.107886868686,22433.0,3972.05,5.647713397364
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","MYNZ",4.93,4.45,0.107865168539,147053.0,84707.3,1.736013306999
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","TITN",17.39,15.75,0.104126984126,905733.0,201415.05,4.496848671437
"AI-PRICE-RISE","2025-01-27T00:00:00.000000Z","FMST",2.03,1.84,0.103260869565,4368539.0,301736.5,14.477993215935
